Time,Temp,Pressure,KE,U,H(t),H(t)/N,U(t)/N,T(t)/N,time averaged values,,,Stdv T,,Stdv U/N,,STDV E/N,,Energy Drift
8.58,119.571893,1.424184,93.949629,-21.981641,71.967988,1.1244998125,-0.3434631406,1.4679629531,,,49.4210931986,,0.3598765165,,5.22678969596916E-07,,0.0003412403,
8.59,119.170802,1.388209,93.634486,-21.662005,71.972481,1.1245700156,-0.3384688281,1.4630388438,,,43.9426167061,,0.3539093126,,4.26098587663316E-07,,0.0004036921,
8.6,118.663419,1.343344,93.235826,-21.257998,71.977828,1.1246535625,-0.3321562188,1.4568097813,,,37.4732488006,,0.3464383839,,0.000000324,,0.0004780144,
8.61,118.059498,1.291258,92.761316,-20.787839,71.973477,1.1245855781,-0.3248099844,1.4493955625,,,30.444116571,,0.3378445085,,0.000000406,,0.0004175363,
8.62,117.395776,1.235085,92.239818,-20.268908,71.97091,1.1245454688,-0.3167016875,1.4412471563,,,23.5603135723,,0.3284844562,,4.58747684673534E-07,,0.0003818555,
8.63,116.74124,1.181745,91.725538,-19.766523,71.959015,1.1243596094,-0.3088519219,1.4332115313,,,17.6346306331,,0.3195481142,,7.45059902550698E-07,,0.0002165173,
8.64,116.190336,1.138979,91.292684,-19.334231,71.958453,1.1243508281,-0.3020973594,1.4264481875,,,13.3112365909,,0.3119572209,,7.60296410122633E-07,,0.0002087056,
8.65,115.839969,1.116311,91.017394,-19.066688,71.950706,1.1242297813,-0.297917,1.4221467813,,,10.8773959397,,0.3073049731,,0.000000986,,0.0001010238,
8.66,115.754467,1.118848,90.950215,-18.99945,71.950765,1.1242307031,-0.2968664063,1.4210971094,,,10.3207199936,,0.3061412816,,9.84212359191006E-07,,0.0001018439,
8.67,115.936547,1.147284,91.093277,-19.146044,71.947233,1.1241755156,-0.2991569375,1.4233324531,,,11.5237690718,,0.3086812316,,1.09675827263809E-06,,5.27497726754422E-05,
8.68,116.32277,1.195822,91.396739,-19.455165,71.941574,1.1240870938,-0.3039869531,1.4280740469,,,14.2951347954,,0.314071586,,1.28977848856093E-06,,2.59092427581376E-05,
8.69,116.807354,1.255042,91.777485,-19.847049,71.930436,1.1239130625,-0.3101101406,1.4340232031,,,18.1942747661,,0.3209722039,,1.71535442899693E-06,,0.0001807253,
8.7,117.280418,1.314403,92.149179,-20.222681,71.926498,1.1238515313,-0.3159793906,1.4398309219,,,22.4537494,,0.3276570298,,1.88031737513559E-06,,0.0002354628,
8.71,117.660794,1.366816,92.448047,-20.528403,71.919644,1.1237444375,-0.3207562969,1.4445007344,,,26.2032881256,,0.3331485783,,2.18549033827167E-06,,0.000330732,
8.72,117.911708,1.408445,92.645194,-20.730155,71.915039,1.1236724844,-0.3239086719,1.4475811563,,,28.8350607077,,0.336797556,,2.40341001365631E-06,,0.0003947407,
8.73,118.03951,1.4393,92.74561,-20.828057,71.917553,1.1237117656,-0.3254383906,1.4491501563,,,30.2239437644,,0.338575418,,2.28315809520051E-06,,0.0003597965,
8.74,118.081872,1.462916,92.778895,-20.863605,71.91529,1.1236764063,-0.3259938281,1.4496702344,,,30.6915195703,,0.3392221139,,2.39126527992352E-06,,0.0003912518,
8.75,118.089946,1.483145,92.785239,-20.867108,71.918131,1.1237207969,-0.3260485625,1.4497693594,,,30.7810445626,,0.3392858746,,2.25594699945968E-06,,0.0003517624,
8.76,118.11016,1.504158,92.801121,-20.881269,71.919852,1.1237476875,-0.3262698281,1.4500175156,,,31.0057504106,,0.3395436902,,2.17589168817229E-06,,0.0003278409,
8.77,118.169646,1.528216,92.847861,-20.927741,71.92012,1.123751875,-0.3269959531,1.4507478281,,,31.6717584911,,0.3403904491,,2.16355534122829E-06,,0.0003241157,
8.78,118.269437,1.555045,92.926268,-21.001746,71.924522,1.1238206563,-0.3281522813,1.4519729375,,,32.8049176765,,0.341741059,,1.96594512139866E-06,,0.0002629288,
8.79,118.386859,1.582739,93.018528,-21.090364,71.928164,1.1238775625,-0.3295369375,1.4534145,,,34.1637881727,,0.3433618782,,1.80960447239653E-06,,0.0002123057,
8.8,118.484454,1.60857,93.095211,-21.179979,71.915232,1.1236755,-0.3309371719,1.4546126719,,,35.3141945524,,0.345004832,,2.39406889982799E-06,,0.000392058,
8.81,118.521835,1.627701,93.124581,-21.210965,71.913616,1.12365025,-0.3314213281,1.4550715781,,,35.7598706643,,0.3455738252,,2.47284399627792E-06,,0.0004145201,
8.82,118.466156,1.637874,93.080833,-21.173564,71.907269,1.1235510781,-0.3308369375,1.4543880156,,,35.097054904,,0.3448870925,,2.7945801377348E-06,,0.0005027422,
8.83,118.298935,1.636987,92.949445,-21.042151,71.907294,1.1235514688,-0.3287836094,1.4523350781,,,33.143690805,,0.342479589,,2.7932742748738E-06,,0.0005023947,
8.84,118.01943,1.624566,92.729833,-20.805191,71.924642,1.1238225313,-0.3250811094,1.4489036406,,,30.0035621202,,0.3381597615,,1.96069068083573E-06,,0.0002612608,
8.85,117.644855,1.603909,92.435524,-20.514586,71.920938,1.1237646563,-0.3205404063,1.4443050625,,,26.0403614132,,0.332899405,,2.12611874619817E-06,,0.0003127457,
8.86,117.208517,1.577206,92.092685,-20.174787,71.917898,1.1237171563,-0.3152310469,1.4389482031,,,21.7775078057,,0.3268008659,,2.26689655294809E-06,,0.0003550011,
8.87,116.754951,1.548163,91.736311,-19.810383,71.925928,1.123842625,-0.3095372344,1.4333798594,,,17.7499734948,,0.3203233788,,1.90482202737822E-06,,0.0002433856,
8.88,116.332234,1.522218,91.404175,-19.481406,71.922769,1.1237932656,-0.3043969688,1.4281902344,,,14.3667890626,,0.3145313167,,2.04350534437596E-06,,0.0002872951,
8.89,115.98282,1.502658,91.129635,-19.205348,71.924287,1.1238169844,-0.3000835625,1.4239005469,,,11.8400731831,,0.309711739,,1.97625543493202E-06,,0.0002661952,
8.9,115.734513,1.492602,90.934536,-19.015211,71.919325,1.1237394531,-0.2971126719,1.420852125,,,10.1929102042,,0.3064138599,,2.20025238812918E-06,,0.0003351661,
8.91,115.595307,1.492423,90.82516,-18.906382,71.918778,1.1237309063,-0.2954122188,1.419143125,,,9.3234209695,,0.3045341913,,2.22568102007332E-06,,0.0003427693,
8.92,115.554087,1.501676,90.792773,-18.880584,71.912189,1.1236279531,-0.295009125,1.4186370781,,,9.0733954749,,0.3040894623,,2.54346606295363E-06,,0.0004343551,
8.93,115.586853,1.517786,90.818517,-18.907659,71.910858,1.1236071563,-0.2954321719,1.4190393281,,,9.2718650834,,0.3045562138,,2.61023331594822E-06,,0.0004528558,
8.94,115.665687,1.538229,90.880458,-18.965133,71.915325,1.1236769531,-0.2963302031,1.4200071563,,,9.7581748027,,0.3055482063,,2.38957423500375E-06,,0.0003907653,
8.95,115.766069,1.560992,90.95933,-19.039184,71.920146,1.1237522813,-0.29748725,1.4212395313,,,10.395399486,,0.3068286932,,2.16236039766151E-06,,0.0003237543,
8.96,115.871086,1.585172,91.041844,-19.132753,71.909091,1.1235795469,-0.2989492656,1.4225288125,,,11.0836175243,,0.3084505135,,2.70020820152281E-06,,0.0004774167,
8.97,115.972297,1.608734,91.121367,-19.212091,71.909276,1.1235824375,-0.3001889219,1.4237713594,,,11.7677658778,,0.3098290188,,2.6907166278716E-06,,0.0004748453,
8.98,116.067938,1.63163,91.196513,-19.281439,71.915074,1.1236730313,-0.3012724844,1.4249455156,,,12.433090245,,0.3110364643,,2.40171467918576E-06,,0.0003942542,
8.99,116.159856,1.654366,91.268735,-19.353284,71.915451,1.1236789219,-0.3023950625,1.4260739844,,,13.0897556984,,0.3122898625,,2.38349142592832E-06,,0.0003890139,
9,116.250766,1.677071,91.340165,-19.429845,71.91032,1.12359875,-0.3035913281,1.4271900781,,,13.7558408576,,0.3136283095,,2.6374666199782E-06,,0.0004603339,
9.01,116.342672,1.699814,91.412376,-19.512849,71.899527,1.1234301094,-0.3048882656,1.428318375,,,14.44602546,,0.3150826271,,3.21366044052582E-06,,0.0006103545,
9.02,116.43577,1.721807,91.485525,-19.58592,71.899605,1.1234313281,-0.30603,1.4294613281,,,15.1623851028,,0.3163656923,,3.20929229634758E-06,,0.0006092703,
9.03,116.528708,1.743073,91.558548,-19.653466,71.905082,1.1235169063,-0.3070854063,1.4306023125,,,15.8948034101,,0.3175540622,,0.00000291,,0.000533141,
9.04,116.61916,1.763784,91.629618,-19.72456,71.905058,1.1235165313,-0.30819625,1.4317127813,,,16.6242182409,,0.31880726,,2.9112776306361E-06,,0.0005334746,
9.05,116.704447,1.783384,91.696629,-19.791593,71.905036,1.1235161875,-0.3092436406,1.4327598281,,,17.3269701984,,0.3199911338,,2.91245079337211E-06,,0.0005337804,
9.06,116.782283,1.801823,91.757787,-19.858228,71.899559,1.1234306094,-0.3102848125,1.4337154219,,,17.9810238867,,0.321170153,,3.21186802200057E-06,,0.0006099097,
9.07,116.851072,1.818411,91.811835,-19.912253,71.899582,1.1234309688,-0.3111289531,1.4345599219,,,18.5691420791,,0.3221276463,,3.21058003002289E-06,,0.00060959,
9.08,116.909876,1.833004,91.858038,-19.952949,71.905089,1.1235170156,-0.3117648281,1.4352818438,,,19.0793955294,,0.3228498487,,2.90962493881344E-06,,0.0005330438,
9.09,116.958593,1.846,91.896316,-19.991063,71.905253,1.1235195781,-0.3123603594,1.4358799375,,,19.5073602699,,0.3235269636,,2.90088947355966E-06,,0.0005307642,
9.1,116.997768,1.856939,91.927096,-20.016262,71.910834,1.1236067813,-0.3127540938,1.436360875,,,19.8549444722,,0.3239750264,,2.61144517281053E-06,,0.0004531894,
9.11,117.028326,1.866337,91.951107,-20.040157,71.91095,1.1236085938,-0.3131274531,1.4367360469,,,20.1282043598,,0.3244001892,,2.60559047011168E-06,,0.000451577,
9.12,117.051591,1.874047,91.969386,-20.058321,71.911065,1.1236103906,-0.3134112656,1.4370216563,,,20.3374999869,,0.324723567,,2.59979272458126E-06,,0.0004499785,
9.13,117.06915,1.88042,91.983182,-20.077488,71.905694,1.1235264688,-0.31371075,1.4372372188,,,20.4961803623,,0.3250649762,,2.8774647323736E-06,,0.0005246344,
9.14,117.082668,1.884883,91.993804,-20.08255,71.911254,1.1236133438,-0.3137898438,1.4374031875,,,20.6187623904,,0.3251551722,,2.59027828318597E-06,,0.0004473514,
9.15,117.093726,1.888036,92.002492,-20.085668,71.916824,1.123700375,-0.3138385625,1.4375389375,,,20.7193087536,,0.3252107358,,2.31771058992789E-06,,0.0003699295,
9.16,117.104069,1.890255,92.010619,-20.093707,71.916912,1.12370175,-0.3139641719,1.4376659219,,,20.8135752329,,0.3253540147,,2.31352587257765E-06,,0.0003687063,
9.17,117.115509,1.891461,92.019607,-20.102745,71.916862,1.1237009688,-0.3141053906,1.4378063594,,,20.9180890078,,0.3255151365,,2.31590308902371E-06,,0.0003694013,
9.18,117.129455,1.891774,92.030565,-20.11362,71.916945,1.1237022656,-0.3142753125,1.4379775781,,,21.0458511794,,0.3257090596,,0.000002312,,0.0003682476,
9.19,117.147353,1.891566,92.044628,-20.133041,71.911587,1.1236185469,-0.3145787656,1.4381973125,,,21.210388379,,0.3260555187,,2.57355718157242E-06,,0.0004427228,
9.2,117.170823,1.890513,92.063069,-20.15141,71.911659,1.1236196719,-0.3148657813,1.4384854531,,,21.4271201573,,0.3263833802,,2.56994892739102E-06,,0.000441722,
9.21,117.201502,1.888985,92.087174,-20.175455,71.911719,1.1236206094,-0.3152414844,1.4388620938,,,21.7120840884,,0.3268127995,,2.56694398250015E-06,,0.000440888,
9.22,117.240903,1.887342,92.118131,-20.211862,71.906269,1.1235354531,-0.3158103438,1.4393457969,,,22.0808241185,,0.327463529,,2.84706489632805E-06,,0.000516642,
9.23,117.290128,1.884965,92.156808,-20.24506,71.911748,1.1236210625,-0.3163290625,1.439950125,,,22.5458661064,,0.3280574657,,2.56549222259674E-06,,0.0004404849,
9.24,117.349826,1.882602,92.203714,-20.292,71.911714,1.1236205313,-0.3170625,1.4406830313,,,23.1163518643,,0.3288981754,,2.56719432743578E-06,,0.0004409575,
9.25,117.41993,1.879989,92.258796,-20.347181,71.911615,1.1236189844,-0.3179247031,1.4415436875,,,23.7953790318,,0.3298878597,,2.57215367083106E-06,,0.0004423336,
9.26,117.4994,1.877237,92.321237,-20.415261,71.905976,1.123530875,-0.3189884531,1.4425193281,,,24.5770118974,,0.3311109393,,2.86253542302836E-06,,0.0005207146,
9.27,117.58582,1.874097,92.389138,-20.494386,71.894752,1.1233555,-0.3202247813,1.4435802813,,,25.4413381987,,0.3325352896,,3.48672675582745E-06,,0.0006767261,
9.28,117.67498,1.869225,92.459193,-20.55942,71.899773,1.1234339531,-0.3212409375,1.4446748906,,,26.3487232173,,0.3337082729,,3.19989407565371E-06,,0.0006069351,
9.29,117.760829,1.863686,92.526647,-20.643818,71.882829,1.1231692031,-0.3225596563,1.4457288594,,,27.2374363991,,0.3352335933,,4.21716935651589E-06,,0.0008424535,
9.3,117.834891,1.855309,92.584838,-20.708159,71.876679,1.1230731094,-0.3235649844,1.4466380938,,,28.0159732904,,0.3363987611,,4.62107476737464E-06,,0.0009279373,
9.31,117.886474,1.843399,92.625368,-20.749494,71.875874,1.1230605313,-0.3242108438,1.447271375,,,28.5646929455,,0.3371483737,,4.67531057543612E-06,,0.0009391267,
9.32,117.903986,1.826719,92.639127,-20.753079,71.886048,1.1232195,-0.3242668594,1.4474863594,,,28.7521887019,,0.3372134272,,4.01312234462792E-06,,0.00079771,
9.33,117.875775,1.805253,92.616961,-20.731686,71.885275,1.1232074219,-0.3239325938,1.4471400156,,,28.4504437759,,0.3368253223,,4.06165990750301E-06,,0.0008084546,
9.34,117.792616,1.777824,92.551622,-20.666811,71.884811,1.1232001719,-0.3229189219,1.4461190938,,,27.5702363233,,0.3356497474,,4.09093513236601E-06,,0.0008149041,
9.35,117.6513,1.744541,92.440588,-20.561271,71.879317,1.1231143281,-0.3212698594,1.4443841875,,,26.1061803086,,0.3337416886,,4.44556045369717E-06,,0.0008912696,
9.36,117.458708,1.7055,92.289265,-20.403815,71.88545,1.1232101563,-0.3188096094,1.4420197656,,,24.1752048683,,0.3309051498,,4.05064590604891E-06,,0.0008060221,
9.37,117.235683,1.663463,92.114031,-20.226906,71.887125,1.1232363281,-0.3160454063,1.4392817344,,,22.031793559,,0.3277326106,,0.000003946,,0.0007827399,
9.38,117.018753,1.621666,91.943585,-20.054093,71.889492,1.1232733125,-0.3133452031,1.4366185156,,,20.0423984929,,0.3246482806,,3.80041534579744E-06,,0.0007498391,
9.39,116.857344,1.584909,91.816763,-19.930131,71.886632,1.123228625,-0.3114082969,1.4346369219,,,18.6232359308,,0.3224448146,,3.97664578857859E-06,,0.0007895925,
9.4,116.803704,1.557715,91.774617,-19.891491,71.883126,1.1231738438,-0.3108045469,1.4339783906,,,18.163150123,,0.3217595096,,4.1981311510356E-06,,0.0008383252,
9.41,116.897271,1.543396,91.848134,-19.964524,71.88361,1.1231814063,-0.3119456875,1.4351270938,,,18.9694372176,,0.3230554096,,4.16719821342309E-06,,0.0008315977,
9.42,117.149164,1.543128,92.046051,-20.163975,71.882076,1.1231574375,-0.3150621094,1.4382195469,,,21.2270726847,,0.3266077431,,4.26563096787103E-06,,0.00085292,
9.43,117.533719,1.554953,92.348202,-20.480563,71.867639,1.1229318594,-0.3200087969,1.4429406563,,,24.9184639998,,0.3322862377,,5.24830768818801E-06,,0.0010535916,
9.44,117.990448,1.572577,92.707062,-20.849555,71.857507,1.1227735469,-0.3257742969,1.4485478438,,,29.6869013254,,0.3389664399,,5.99873261382227E-06,,0.0011944244,
9.45,118.435524,1.588337,93.056765,-21.204417,71.852348,1.1226929375,-0.3313190156,1.4540119531,,,34.7350483331,,0.3454535458,,6.40009244947123E-06,,0.0012661335,
9.46,118.776948,1.594105,93.325028,-21.477715,71.847313,1.1226142656,-0.3355892969,1.4582035625,,,38.876082205,,0.350491522,,6.80433628882525E-06,,0.0013361191,
9.47,118.926788,1.581981,93.44276,-21.600012,71.842748,1.1225429375,-0.3375001875,1.460043125,,,40.7670596309,,0.3527577568,,7.18154456947168E-06,,0.0013995717,
9.48,118.809827,1.545124,93.350861,-21.50643,71.844431,1.1225692344,-0.3360379688,1.4586072031,,,39.2871688839,,0.3510229717,,7.04129323907014E-06,,0.0013761783,
9.49,118.37179,1.479474,93.006688,-21.164584,71.842104,1.122532875,-0.330696625,1.4532295,,,33.987859248,,0.3447223093,,7.23557761142863E-06,,0.0014085232,
9.5,117.59357,1.383597,92.395228,-20.552707,71.842521,1.1225393906,-0.3211360469,1.4436754375,,,25.5195793427,,0.3335870985,,7.20056726763106E-06,,0.001402727,
9.51,116.514441,1.261875,91.547339,-19.70548,71.841859,1.1225290469,-0.307898125,1.4304271719,,,15.7812467861,,0.3184706882,,7.25618683504714E-06,,0.0014119286,
9.52,115.259252,1.125407,90.561115,-18.703549,71.857566,1.1227744688,-0.2922429531,1.4150174219,,,7.3841146135,,0.3010463414,,5.99421769397288E-06,,0.0011936043,
9.53,114.04927,0.995469,89.610412,-17.744102,71.86631,1.1229110938,-0.2772515938,1.4001626875,,,2.2722268461,,0.284820257,,5.34388360936093E-06,,0.0010720644,
9.54,113.163962,0.896836,88.914811,-17.035769,71.879042,1.1231100313,-0.2661838906,1.3892939219,,,0.3869869367,,0.2731294048,,4.46369840708597E-06,,0.0008950921,
9.55,112.843986,0.851872,88.6634,-16.784967,71.878433,1.1231005156,-0.2622651094,1.385365625,,,0.091268483,,0.2690487117,,0.000004504,,0.000903557,
9.56,113.180758,0.868219,88.928008,-17.04969,71.878318,1.1230987188,-0.2664014063,1.389500125,,,0.4081660457,,0.2733568072,,4.51162727269788E-06,,0.0009051555,
9.57,114.07359,0.93749,89.629521,-17.763489,71.866032,1.12290675,-0.2775545156,1.4004612656,,,2.3461377941,,0.2851436789,,0.000005364,,0.0010759286,
9.58,115.289711,1.038135,90.585047,-18.726298,71.858749,1.1227929531,-0.2925984063,1.4153913594,,,7.5505792768,,0.3014365256,,0.000005904,,0.0011771609,
9.59,116.573574,1.147152,91.5938,-19.738523,71.855277,1.1227387031,-0.3084144219,1.431153125,,,16.2545624846,,0.3190536805,,6.17062748779081E-06,,0.001225421,
9.6,117.72781,1.246626,92.500703,-20.649768,71.850935,1.1226708594,-0.322652625,1.4453234844,,,26.8938776504,,0.3353412586,,6.51228815823833E-06,,0.001285774,
9.61,118.637914,1.325484,93.215786,-21.365697,71.850089,1.1226576406,-0.3338390156,1.4564966563,,,37.1616395635,,0.3484221711,,6.57992923959423E-06,,0.0012975332,
9.62,119.259384,1.3789,93.704086,-21.847219,71.856867,1.1227635469,-0.3413627969,1.4641263438,,,45.1248699454,,0.3573609477,,6.0478172343215E-06,,0.0012033203,
9.63,119.594905,1.407089,93.96771,-22.108356,71.859354,1.1228024063,-0.3454430625,1.4682454688,,,49.7451721032,,0.3622559353,,5.8581989241236E-06,,0.0011687515,
9.64,119.677615,1.411754,94.032697,-22.153639,71.879058,1.1231102813,-0.3461506094,1.4692608906,,,50.9187245654,,0.3631081483,,4.46264209626083E-06,,0.0008948697,
9.65,119.562245,1.399055,93.942049,-22.058927,71.883122,1.1231737813,-0.3446707344,1.4678445156,,,49.2855351374,,0.3613268387,,4.19838727171086E-06,,0.0008383808,
9.66,119.32033,1.375164,93.751972,-21.875168,71.876804,1.1230750625,-0.3417995,1.4648745625,,,45.9473944482,,0.3578832578,,4.61268143939728E-06,,0.0009261998,
9.67,119.034112,1.346379,93.527086,-21.640343,71.886743,1.1232303594,-0.3381303594,1.4613607188,,,42.1490859633,,0.3535067151,,3.96973157876311E-06,,0.0007880496,
9.68,118.78565,1.321127,93.331865,-21.441478,71.890387,1.1232872969,-0.3350230938,1.4583103906,,,38.9846730662,,0.3498214318,,3.74608679813534E-06,,0.0007373987,
9.69,118.64163,1.305283,93.218706,-21.326317,71.892389,1.1233185781,-0.3332237031,1.4565422813,,,37.2069591023,,0.3476961451,,0.000003626,,0.0007095713,
9.7,118.638121,1.302179,93.215949,-21.323613,71.892336,1.12331775,-0.3331814531,1.4564992031,,,37.1641633647,,0.3476463208,,3.62913129977807E-06,,0.000710308,
9.71,118.773022,1.311673,93.321943,-21.431457,71.890486,1.1232888438,-0.3348665156,1.4581553594,,,38.8271398587,,0.3496362378,,3.7401012965353E-06,,0.0007360227,
9.72,119.0105,1.330779,93.508534,-21.626423,71.882111,1.1231579844,-0.3379128594,1.4610708438,,,41.8430542909,,0.353248127,,4.26337230088191E-06,,0.0008524335,
9.73,119.294865,1.353967,93.731964,-21.852788,71.879176,1.123112125,-0.3414498125,1.4645619375,,,45.6028164181,,0.3574649906,,4.45485566427798E-06,,0.0008932295,
9.74,119.567406,1.37634,93.946104,-22.074728,71.871376,1.12299025,-0.344917625,1.467907875,,,49.3580259885,,0.3616237139,,4.98418082427818E-06,,0.001001648,
9.75,119.779172,1.392913,94.112492,-22.24265,71.869842,1.1229662813,-0.3475414063,1.4705076875,,,52.3784062189,,0.3647862281,,5.09177713146045E-06,,0.0010229703,
9.76,119.896657,1.400545,94.204802,-22.330324,71.874478,1.1230387188,-0.3489113125,1.4719500313,,,54.0927556195,,0.3664428839,,4.7701143706986E-06,,0.0009585308,
9.77,119.901448,1.397709,94.208566,-22.328881,71.879685,1.1231200781,-0.3488887656,1.4720088438,,,54.1632520535,,0.3664155871,,4.42134634378409E-06,,0.0008861545,
9.78,119.7869,1.383755,94.118564,-22.233315,71.885249,1.1232070156,-0.3473955469,1.4706025625,,,52.4903255375,,0.3646100584,,4.06329754931273E-06,,0.0008088159,
9.79,119.555045,1.359111,93.936392,-22.050803,71.885589,1.1232123281,-0.3445437969,1.467756125,,,49.1844937107,,0.3611742494,,4.04190829779746E-06,,0.00080409,
9.8,119.215471,1.324229,93.669583,-21.777818,71.891765,1.1233088281,-0.3402784063,1.4635872344,,,44.5368267255,,0.3560656332,,3.66320374122183E-06,,0.0007182448,
9.81,118.786246,1.281539,93.332333,-21.444776,71.887557,1.1232430781,-0.335074625,1.4583177031,,,38.9921159961,,0.3498823915,,3.91921119913465E-06,,0.0007767352,
9.82,118.296668,1.233569,92.947664,-21.069104,71.87856,1.1231025,-0.32920475,1.45230725,,,33.1175934535,,0.3429726841,,4.49557837322756E-06,,0.0009017918,
9.83,117.789651,1.183566,92.549292,-20.668102,71.88119,1.1231435938,-0.3229390938,1.4460826875,,,27.5391082456,,0.335673121,,0.000004323,,0.0008652353,
9.84,117.319113,1.136905,92.179583,-20.295622,71.883961,1.1231868906,-0.3171190938,1.4403059844,,,22.8219622161,,0.3289630912,,4.14483699650662E-06,,0.0008267189,
9.85,116.940659,1.098822,91.882225,-20.001619,71.880606,1.1231344688,-0.3125252969,1.4356597656,,,19.3492632098,,0.3237146219,,0.000004361,,0.0008733528,
9.86,116.696,1.072562,91.689992,-19.808756,71.881236,1.1231443125,-0.3095118125,1.432656125,,,17.2567191308,,0.3202946034,,0.00000432,,0.0008645959,
9.87,116.5982,1.059009,91.613149,-19.72209,71.891059,1.1232977969,-0.3081576563,1.4314554531,,,16.4537379539,,0.3187636791,,3.70555194661067E-06,,0.0007280581,
9.88,116.626736,1.057206,91.635571,-19.746981,71.88859,1.1232592188,-0.3085465781,1.4318057969,,,16.6860545945,,0.3192029944,,3.85556453554879E-06,,0.0007623767,
9.89,116.737618,1.062436,91.722692,-19.831198,71.891494,1.1233045938,-0.3098624688,1.4331670625,,,17.6042235827,,0.3206916312,,3.67943043331123E-06,,0.0007220116,
9.9,116.885041,1.070756,91.838525,-19.943092,71.895433,1.1233661406,-0.3116108125,1.4349769531,,,18.8630539085,,0.3226748495,,3.44710197091928E-06,,0.0006672603,
9.91,117.043038,1.080216,91.962666,-20.072448,71.890218,1.1232846563,-0.313632,1.4369166563,,,20.2604300117,,0.3249751846,,3.75631553019813E-06,,0.0007397478,
9.92,117.215658,1.0904,92.098297,-20.206625,71.891672,1.123307375,-0.3157285156,1.4390358906,,,21.8442077198,,0.3273698843,,3.6687682693281E-06,,0.0007195375,
9.93,117.429897,1.104118,92.266628,-20.378873,71.887755,1.1232461719,-0.3184198906,1.4416660625,,,23.8927174363,,0.3304569353,,0.000003907,,0.000773983,
9.94,117.713911,1.123869,92.489782,-20.612837,71.876945,1.1230772656,-0.3220755781,1.4451528438,,,26.7499123299,,0.3346732714,,4.60322292217489E-06,,0.00092424,
9.95,118.071636,1.149117,92.770852,-20.890538,71.880314,1.1231299063,-0.3264146563,1.4495445625,,,30.5782096146,,0.339712495,,4.38011174337347E-06,,0.0008774115,
9.96,118.46868,1.17786,93.082817,-21.20646,71.876357,1.1230680781,-0.3313509375,1.4544190156,,,35.1269670235,,0.3454910712,,4.64273112038382E-06,,0.000932413,
9.97,118.837909,1.204078,93.372926,-21.501074,71.871852,1.1229976875,-0.3359542813,1.4589519688,,,39.6399904996,,0.3509238137,,0.000004951,,0.0009950317,
9.98,119.102555,1.221201,93.580863,-21.71234,71.868523,1.1229456719,-0.3392553125,1.4622009844,,,43.0424661785,,0.3548456946,,5.18521184909119E-06,,0.0010413041,
9.99,119.207541,1.22464,93.663352,-21.795428,71.867924,1.1229363125,-0.3405535625,1.463489875,,,44.4310464454,,0.3563940872,,5.22792402539662E-06,,0.0010496301,
