Time,Temp,Pressure,KE,U,H(t),H(t)/N,U(t)/N,T(t)/N,time averaged values,,,Stdv T,,Stdv U/N,,STDV E/N,,Energy Drift
6.44,120.146894,1.699305,1090.860819,-259.432015,831.428804,12.9910750625,-4.0536252344,17.0447002969,,,57.8362492108,,18.5766101521,,140.7984504399,,10.5567010295,
6.45,120.164717,1.6971,1091.022644,-259.557154,831.46549,12.9916482813,-4.0555805313,17.0472288125,,,58.1076552256,,18.5934688658,,140.8120542266,,10.5572109579,
6.46,120.159423,1.692639,1090.97458,-259.511051,831.463529,12.9916176406,-4.0548601719,17.0464778125,,,58.026972646,,18.5872569846,,140.8113270381,,10.5571837003,
6.47,120.135786,1.68628,1090.759964,-259.31508,831.444884,12.9913263125,-4.051798125,17.0431244375,,,57.667419591,,18.5608635914,,140.8044130938,,10.5569245384,
6.48,120.098018,1.678358,1090.417059,-258.986153,831.430906,12.9911079063,-4.0466586406,17.0377665469,,,57.0952326732,,18.5166058228,,140.7992298792,,10.5567302469,
6.49,120.049632,1.669236,1089.97774,-258.555828,831.421912,12.990967375,-4.0399348125,17.0309021875,,,56.36635122,,18.4587845228,,140.7958948436,,10.556605232,
6.5,119.993571,1.659295,1089.468744,-258.067358,831.401386,12.9906466563,-4.0323024688,17.022949125,,,55.5277098029,,18.3932600489,,140.7882838129,,10.5563199245,
6.51,119.932274,1.648655,1088.912203,-257.498783,831.41342,12.9908346875,-4.0234184844,17.0142531719,,,54.6179344278,,18.3171368395,,140.7927459892,,10.5564871948,
6.52,119.868006,1.637671,1088.328687,-256.892257,831.43643,12.9911942188,-4.0139415156,17.0051357344,,,53.6721330252,,18.2361065969,,140.8012782351,,10.5568070294,
6.53,119.8034,1.626651,1087.742103,-256.271307,831.470796,12.9917311875,-4.0042391719,16.9959703594,,,52.729683472,,18.153335431,,140.8140218351,,10.5572847102,
6.54,119.742009,1.616166,1087.184716,-255.717044,831.467672,12.991682375,-3.9955788125,16.9872611875,,,51.8418682872,,18.0796125121,,140.8128633696,,10.5572412872,
6.55,119.68888,1.606542,1086.702337,-255.225627,831.47671,12.9918235938,-3.9879004219,16.9797240156,,,51.0796195919,,18.0143742399,,140.8162149227,,10.5573669137,
6.56,119.650798,1.598517,1086.356573,-254.880855,831.475718,12.9918080938,-3.9825133594,16.9743214531,,,50.5367256661,,17.9686742713,,140.8158470583,,10.5573531251,
6.57,119.635954,1.592713,1086.221793,-254.719392,831.502401,12.9922250156,-3.9799905,16.9722155156,,,50.3258964309,,17.9472921002,,140.8257421102,,10.5577240137,
6.58,119.652669,1.590136,1086.373561,-254.884171,831.48939,12.9920217188,-3.9825651719,16.9745868906,,,50.5633307407,,17.9691135349,,140.8209171026,,10.5575431633,
6.59,119.707006,1.591133,1086.866906,-255.382533,831.484373,12.9919433281,-3.9903520781,16.9822954063,,,51.3390412146,,18.0351915483,,140.8190566171,,10.5574734279,
6.6,119.799976,1.595829,1087.711013,-256.241545,831.469468,12.9917104375,-4.0037741406,16.9954845781,,,52.6799683017,,18.149372955,,140.8135293754,,10.5572662513,
6.61,119.925668,1.6036,1088.852228,-257.396229,831.455999,12.9914999844,-4.0218160781,17.0133160625,,,54.5203361717,,18.3034232826,,140.8085347409,,10.5570790348,
6.62,120.071564,1.613191,1090.176874,-258.714905,831.461969,12.9915932656,-4.0424203906,17.0340136563,,,56.6961522988,,18.4801486213,,140.810748552,,10.5571620166,
6.63,120.2211,1.623143,1091.53457,-260.072176,831.462394,12.9915999063,-4.06362775,17.0552276563,,,58.970431189,,18.6629330711,,140.8109061522,,10.5571679241,
6.64,120.357334,1.631858,1092.771489,-261.312585,831.458904,12.991545375,-4.0830091406,17.0745545156,,,61.0813328086,,18.8307663159,,140.8096119784,,10.5571194137,
6.65,120.466,1.637926,1093.758114,-262.289195,831.468919,12.9917018594,-4.0982686719,17.0899705313,,,62.7916895179,,18.9634349041,,140.8133257911,,10.5572586203,
6.66,120.536932,1.640496,1094.402126,-262.937314,831.464812,12.9916376875,-4.1083955313,17.1000332188,,,63.9208683314,,19.0517363794,,140.8118028068,,10.5572015338,
6.67,120.564235,1.63906,1094.650021,-263.214831,831.43519,12.9911748438,-4.1127317344,17.1039065781,,,64.3581916352,,19.0896087565,,140.8008184291,,10.5567897937,
6.68,120.545845,1.633326,1094.483053,-263.070143,831.41291,12.9908267188,-4.1104709844,17.1012977031,,,64.0634675831,,19.0698586849,,140.7925568811,,10.5564801059,
6.69,120.483703,1.623517,1093.918843,-262.520111,831.398732,12.9906051875,-4.1018767344,17.0924819219,,,63.0725643331,,18.9948720006,,140.787299726,,10.5562830345,
6.7,120.385285,1.610359,1093.025266,-261.625097,831.400169,12.9906276406,-4.0878921406,17.0785197813,,,61.519013618,,18.8731691608,,140.7878325564,,10.5563030085,
6.71,120.265812,1.59525,1091.940521,-260.506006,831.434515,12.9911642969,-4.0704063438,17.0615706406,,,59.6591369875,,18.7215469068,,140.8005681317,,10.5567804113,
6.72,120.14922,1.580583,1090.881944,-259.419922,831.462022,12.9915940938,-4.0534362813,17.045030375,,,57.8716331497,,18.5749813895,,140.8107682056,,10.5571627533,
6.73,120.065229,1.569141,1090.119356,-258.64648,831.472876,12.9917636875,-4.04135125,17.0331149375,,,56.6007913254,,18.4709576047,,140.8147931592,,10.5573136218,
6.74,120.041454,1.563465,1089.903488,-258.437772,831.465716,12.9916518125,-4.0380901875,17.029742,,,56.2436212958,,18.442937547,,140.8121380332,,10.5572140992,
6.75,120.093548,1.564885,1090.376469,-258.907023,831.469446,12.9917100938,-4.0454222344,17.0371323281,,,57.0277007738,,18.5059666104,,140.8135212172,,10.5572659455,
6.76,120.219051,1.573262,1091.515966,-260.052764,831.463202,12.9916125313,-4.0633244375,17.0549369688,,,58.9389659408,,18.6603125056,,140.8112057784,,10.5571791551,
6.77,120.398469,1.586829,1093.144966,-261.698821,831.446145,12.9913460156,-4.0890440781,17.0803900938,,,61.7260023584,,18.8831792721,,140.8048806929,,10.5569420661,
6.78,120.602745,1.6028,1094.999669,-263.548182,831.451487,12.9914294844,-4.1179403438,17.1093698281,,,64.9775564944,,19.1351504408,,140.8068616008,,10.5570163188,
6.79,120.802715,1.618461,1096.815276,-265.331898,831.483378,12.9919277813,-4.1458109063,17.1377386875,,,68.2414071398,,19.3797597532,,140.8186876365,,10.5574595976,
6.8,120.97612,1.631995,1098.389694,-266.922639,831.467055,12.9916727344,-4.1706662344,17.1623389688,,,71.1364168771,,19.5992160212,,140.8126345695,,10.5572327111,
6.81,121.110604,1.641984,1099.610721,-268.154496,831.456225,12.9915035156,-4.189914,17.1814175156,,,73.423043687,,19.7700100711,,140.8086185465,,10.5570821761,
6.82,121.203263,1.647976,1100.452012,-268.975373,831.476639,12.9918224844,-4.2027402031,17.1945626875,,,75.0195683089,,19.8842341065,,140.8161885937,,10.5573659268,
6.83,121.258403,1.650477,1100.952645,-269.475074,831.477571,12.9918370469,-4.2105480313,17.2023850781,,,75.9777861274,,19.9539279994,,140.8165342086,,10.5573788814,
6.84,121.285062,1.65026,1101.194693,-269.736879,831.457814,12.9915283438,-4.2146387344,17.2061670781,,,76.4432444425,,19.9904909275,,140.8092077821,,10.5571042629,
6.85,121.294801,1.648203,1101.283119,-269.828544,831.454575,12.9914777344,-4.216071,17.2075487344,,,76.6136390041,,20.0033005063,,140.8080066921,,10.5570592415,
6.86,121.299635,1.645409,1101.327008,-269.86613,831.460878,12.9915762188,-4.2166582813,17.2082345,,,76.698285619,,20.0085540878,,140.8103439832,,10.5571468519,
6.87,121.30981,1.642855,1101.419389,-269.954298,831.465091,12.9916420469,-4.2180359063,17.2096779531,,,76.876609479,,20.020880473,,140.8119062671,,10.5572054118,
6.88,121.331925,1.641161,1101.620188,-270.154015,831.466173,12.9916589531,-4.2211564844,17.2128154375,,,77.2649041289,,20.0488160765,,140.8123075007,,10.5572204514,
6.89,121.367859,1.640432,1101.946439,-270.460302,831.486137,12.9919708906,-4.2259422188,17.2179131094,,,77.8979183885,,20.0916960967,,140.8197107709,,10.5574979472,
6.9,121.414877,1.64048,1102.373339,-270.857868,831.515471,12.9924292344,-4.2321541875,17.2245834219,,,78.7300889118,,20.1474234466,,140.8305890806,,10.5579056842,
6.91,121.467383,1.641043,1102.850058,-271.354628,831.49543,12.9921160938,-4.2399160625,17.2320321563,,,79.6646170306,,20.2171634133,,140.8231569698,,10.5576271181,
6.92,121.519417,1.641347,1103.322493,-271.829403,831.49309,12.9920795313,-4.2473344219,17.2394139531,,,80.5961838911,,20.2839295259,,140.8222892045,,10.5575945926,
6.93,121.566828,1.640963,1103.752964,-272.227496,831.525468,12.9925854375,-4.253554625,17.2461400625,,,81.4496997777,,20.339996925,,140.8342964945,,10.5580446406,
6.94,121.608207,1.640037,1104.128656,-272.607684,831.520972,12.9925151875,-4.2594950625,17.25201025,,,82.1982987072,,20.3936148243,,140.832629135,,10.557982147,
6.95,121.644453,1.638388,1104.457745,-272.907876,831.549869,12.9929667031,-4.2641855625,17.2571522656,,,82.8568487103,,20.4360007551,,140.8433458747,,10.5583838098,
6.96,121.677582,1.636403,1104.758535,-273.202066,831.556469,12.9930698281,-4.2687822813,17.2618521094,,,83.4610645719,,20.4775819178,,140.8457936075,,10.5584755485,
6.97,121.709058,1.634114,1105.044318,-273.476771,831.567547,12.9932429219,-4.2730745469,17.2663174688,,,84.0371660694,,20.5164472015,,140.8499021378,,10.5586295306,
6.98,121.738871,1.63157,1105.315002,-273.74314,831.571862,12.9933103438,-4.2772365625,17.2705469063,,,84.584657084,,20.5541682942,,140.8515024707,,10.5586895083,
6.99,121.765457,1.62876,1105.556387,-274.019085,831.537302,12.9927703438,-4.2815482031,17.2743185469,,,85.0743863443,,20.5932820003,,140.8386852277,,10.5582091309,
7,121.78611,1.625183,1105.743908,-274.208502,831.535406,12.9927407188,-4.2845078438,17.2772485625,,,85.4558019928,,20.6201523524,,140.8379820764,,10.5581827769,
7.01,121.797764,1.620805,1105.849719,-274.343849,831.50587,12.9922792188,-4.2866226406,17.2789018594,,,85.6714023387,,20.6393631638,,140.8270285703,,10.5577722321,
7.02,121.797524,1.615325,1105.847537,-274.381857,831.46568,12.99165125,-4.2872165156,17.2788677656,,,85.6669595716,,20.644759532,,140.8121246835,,10.5572135988,
7.03,121.783193,1.608388,1105.717423,-274.252936,831.464487,12.9916326094,-4.285202125,17.2768347344,,,85.4018796596,,20.6264582159,,140.8116822885,,10.5571970164,
7.04,121.753577,1.600112,1105.448528,-273.995688,831.45284,12.991450625,-4.281182625,17.27263325,,,84.8553752715,,20.5899641599,,140.8073633193,,10.5570351253,
7.05,121.708732,1.590555,1105.041358,-273.610191,831.431167,12.9911119844,-4.2751592344,17.2662712188,,,84.0311891752,,20.5353367669,,140.7993266603,,10.5567338747,
7.06,121.6507,1.579813,1104.514466,-273.076232,831.438234,12.9912224063,-4.266816125,17.2580385313,,,82.9706152917,,20.4597912193,,140.80194718,,10.5568321047,
7.07,121.584375,1.568508,1103.912274,-272.470146,831.442128,12.99128325,-4.2573460313,17.2486292813,,,81.766729226,,20.3742096975,,140.8033911275,,10.5568862305,
7.08,121.518085,1.557408,1103.310407,-271.856541,831.453866,12.9914666563,-4.2477584531,17.2392251094,,,80.5722695048,,20.2877491827,,140.8077437805,,10.5570493865,
7.09,121.463589,1.547608,1102.815613,-271.337694,831.477919,12.9918424844,-4.2396514688,17.2314939531,,,79.5969047027,,20.2147840711,,140.8166632581,,10.5573837186,
7.1,121.434397,1.540526,1102.550563,-271.082072,831.468491,12.9916951719,-4.235657375,17.2273525469,,,79.076871774,,20.1788844506,,140.813167077,,10.5572526712,
7.11,121.4421,1.537065,1102.620506,-271.154228,831.466278,12.9916605938,-4.2367848125,17.2284454063,,,79.2139292385,,20.1890148261,,140.8123464374,,10.5572219109,
7.12,121.492238,1.537745,1103.075728,-271.611066,831.464662,12.9916353438,-4.2439229063,17.23555825,,,80.1089215926,,20.253211812,,140.811747183,,10.5571994488,
7.13,121.581927,1.542371,1103.890046,-272.448027,831.442019,12.9912815469,-4.2570004219,17.2482819688,,,81.7224631596,,20.3710898076,,140.8033507088,,10.5568847155,
7.14,121.700771,1.549821,1104.969081,-273.529982,831.439099,12.9912359219,-4.2739059688,17.2651418906,,,83.8852979234,,20.5239797577,,140.802267933,,10.556844128,
7.15,121.834531,1.558794,1106.183543,-274.735965,831.447578,12.9913684063,-4.2927494531,17.2841178594,,,86.3533763795,,20.6950696134,,140.8054120732,,10.5569619845,
7.16,121.969202,1.56808,1107.406273,-275.97001,831.436263,12.9911916094,-4.3120314063,17.3032230156,,,88.874414063,,20.8708756893,,140.8012163095,,10.5568047082,
7.17,122.093641,1.576512,1108.536099,-277.109091,831.427008,12.991047,-4.3298295469,17.3208765469,,,91.2361523568,,21.0338128408,,140.7977844698,,10.5566760654,
7.18,122.200217,1.583305,1109.503745,-278.078789,831.424956,12.9910149375,-4.3449810781,17.3359960156,,,93.2834879192,,21.173020239,,140.7970235748,,10.556647543,
7.19,122.284172,1.587938,1110.266007,-278.831406,831.434601,12.9911656406,-4.3567407188,17.3479063594,,,94.9122678513,,21.2813805023,,140.8006000215,,10.5567816067,
7.2,122.342623,1.590214,1110.79671,-279.373868,831.422842,12.9909819063,-4.3652166875,17.3561985938,,,96.0545778768,,21.3596545929,,140.796239692,,10.5566181588,
7.21,122.373942,1.589758,1111.081062,-279.642193,831.438869,12.9912323281,-4.3694092656,17.3606415938,,,96.669457743,,21.3984254333,,140.802182646,,10.5568409311,
7.22,122.377739,1.586699,1111.115537,-279.681808,831.433729,12.9911520156,-4.37002825,17.3611802656,,,96.7441368446,,21.4041524658,,140.8002766747,,10.5567694861,
7.23,122.355331,1.581111,1110.912085,-279.49323,831.418855,12.9909196094,-4.3670817188,17.3580013281,,,96.3038350729,,21.376897117,,140.7947612965,,10.5565627403,
7.24,122.310067,1.573272,1110.501117,-279.096452,831.404665,12.9906978906,-4.3608820625,17.3515799531,,,95.4174917434,,21.3196071371,,140.7894996507,,10.556365502,
7.25,122.246928,1.5636,1109.927856,-278.520864,831.406992,12.99073425,-4.3518885,17.34262275,,,94.1879710652,,21.2366357811,,140.7903624945,,10.5563978469,
7.26,122.17134,1.552634,1109.241565,-277.816715,831.42485,12.9910132813,-4.3408861719,17.3318994531,,,92.7265141625,,21.1353522809,,140.7969842694,,10.5566460697,
7.27,122.087587,1.540904,1108.48114,-277.045342,831.435798,12.9911843438,-4.3288334688,17.3200178125,,,91.1205362766,,21.0246772794,,140.8010438822,,10.5567982448,
7.28,121.99798,1.528693,1107.667562,-276.226958,831.440604,12.9912594375,-4.3160462188,17.3073056563,,,89.4178412239,,20.9075748717,,140.802826007,,10.5568650472,
7.29,121.903583,1.51614,1106.810493,-275.359414,831.451079,12.9914231094,-4.3024908438,17.2939139531,,,87.6414969343,,20.7837952532,,140.8067103067,,10.5570106477,
7.3,121.806193,1.50359,1105.926247,-274.484631,831.441616,12.99127525,-4.2888223594,17.2800976094,,,85.8275090917,,20.6593548961,,140.8032012706,,10.5568791138,
7.31,121.710353,1.49137,1105.056084,-273.599562,831.456522,12.9915081563,-4.2749931563,17.2665013125,,,84.0609107394,,20.5338315975,,140.8087286804,,10.5570863044,
7.32,121.624276,1.480479,1104.274553,-272.828478,831.446075,12.9913449219,-4.2629449688,17.2542898906,,,82.4899305609,,20.4247857895,,140.8048547357,,10.5569410931,
7.33,121.559025,1.471704,1103.682116,-272.202169,831.479947,12.9918741719,-4.2531588906,17.2450330625,,,81.3089173144,,20.3364275666,,140.8174153061,,10.5574119074,
7.34,121.525969,1.466314,1103.381986,-271.880509,831.501477,12.9922105781,-4.2481329531,17.2403435313,,,80.7138684743,,20.2911229631,,140.8253994507,,10.5577111703,
7.35,121.533506,1.465146,1103.450421,-271.958393,831.492028,12.9920629375,-4.2493498906,17.2414128281,,,80.8493514495,,20.3020879968,,140.8218953735,,10.557579831,
7.36,121.584366,1.468315,1103.912193,-272.428008,831.484185,12.9919403906,-4.256687625,17.2486280156,,,81.7665664612,,20.3682663291,,140.8189869002,,10.5574708148,
7.37,121.674533,1.475367,1104.730853,-273.23617,831.494683,12.9921044219,-4.2693151563,17.2614195781,,,83.405364353,,20.482404951,,140.8228799521,,10.557616735,
7.38,121.794095,1.485499,1105.81641,-274.329656,831.486754,12.9919805313,-4.286400875,17.2783814063,,,85.603496118,,20.6373482254,,140.8199395767,,10.5575065234,
7.39,121.929643,1.497324,1107.047102,-275.557507,831.489595,12.9920249219,-4.3055860469,17.2976109688,,,88.1301080568,,20.81202643,,140.8209931243,,10.5575460127,
7.4,122.067009,1.509666,1108.2943,-276.839284,831.455016,12.991484625,-4.3256138125,17.3170984375,,,90.7280965829,,20.9951616758,,140.8081702239,,10.5570653713,
7.41,122.193392,1.521014,1109.441782,-277.986918,831.454864,12.99148225,-4.3435455938,17.3350278438,,,93.1516981897,,21.1598117808,,140.8081138592,,10.5570632585,
7.42,122.298451,1.530497,1110.395652,-278.945121,831.450531,12.9914145469,-4.3585175156,17.3499320625,,,95.1906921373,,21.2977770079,,140.8065070981,,10.5570030306,
7.43,122.374494,1.537308,1111.086079,-279.633171,831.452908,12.9914516875,-4.3692682969,17.3607199844,,,96.6803126449,,21.3971212545,,140.807388535,,10.5570360705,
7.44,122.41613,1.541075,1111.464106,-280.046424,831.417682,12.9909012813,-4.375725375,17.3666266563,,,97.5008276961,,21.45689999,,140.7943263449,,10.5565464358,
7.45,122.419781,1.541076,1111.497259,-280.054017,831.443242,12.9913006563,-4.3758440156,17.3671446719,,,97.5729428049,,21.4579991286,,140.8038042151,,10.5569017149,
7.46,122.38352,1.537489,1111.168024,-279.731327,831.436697,12.9911983906,-4.3708019844,17.362000375,,,96.8578924749,,21.4113123702,,140.8013772418,,10.5568107407,
7.47,122.307031,1.530197,1110.473554,-279.042429,831.431125,12.9911113281,-4.3600379531,17.3511492813,,,95.3581885248,,21.3118128102,,140.7993110864,,10.556733291,
7.48,122.191898,1.51939,1109.42822,-277.996166,831.432054,12.9911258438,-4.3436900938,17.3348159375,,,93.1228617017,,21.1611411958,,140.7996555681,,10.5567462039,
7.49,122.042073,1.505518,1108.067894,-276.628223,831.439671,12.9912448594,-4.3223159844,17.3135608438,,,90.2536811165,,20.9649509396,,140.8024800381,,10.5568520787,
7.5,121.864119,1.489351,1106.45218,-275.014407,831.437773,12.9912152031,-4.2971001094,17.2883153125,,,86.9041537887,,20.734672408,,140.8017762355,,10.5568256969,
7.51,121.667,1.471838,1104.66246,-273.236792,831.425668,12.9910260625,-4.269324875,17.2603509375,,,83.2678285378,,20.4824929203,,140.7972875888,,10.5566574397,
7.52,121.46145,1.454013,1102.796192,-271.371255,831.424937,12.9910146406,-4.2401758594,17.2311905,,,79.5587422037,,20.2194997562,,140.7970165295,,10.5566472789,
7.53,121.259482,1.437258,1100.962447,-269.564662,831.397785,12.9905903906,-4.2119478438,17.2025382344,,,75.9965975499,,19.9664358333,,140.7869485851,,10.5562698713,
7.54,121.075065,1.422767,1099.288048,-267.887603,831.400445,12.9906319531,-4.1857437969,17.17637575,,,72.8152588904,,19.7329431135,,140.7879348955,,10.5563068448,
7.55,120.926465,1.412412,1097.938851,-266.536936,831.401915,12.9906549219,-4.164639625,17.1552945469,,,70.3012780482,,19.5458915343,,140.7884799633,,10.5563272775,
7.56,120.837577,1.408268,1097.131801,-265.692974,831.438827,12.9912316719,-4.1514527188,17.1426843906,,,68.81860101,,19.4294648634,,140.8021670719,,10.5568403473,
7.57,120.834041,1.412839,1097.0997,-265.639152,831.460548,12.9915710625,-4.15061175,17.1421828125,,,68.7599463389,,19.4220517807,,140.8102216114,,10.557142265,
7.58,120.932725,1.427563,1097.99569,-266.519444,831.476246,12.9918163438,-4.1643663125,17.1561826563,,,70.4062922493,,19.5434749397,,140.8160428571,,10.5573604642,
7.59,121.130865,1.452173,1099.794683,-268.326145,831.468538,12.9916959063,-4.1925960156,17.1842919219,,,73.7706760591,,19.7938676137,,140.8131845059,,10.5572533245,
7.6,121.404864,1.484331,1102.282427,-270.816733,831.465694,12.9916514688,-4.2315114531,17.2231629219,,,78.5524985192,,20.1416539199,,140.812129875,,10.5572137934,
7.61,121.719519,1.520825,1105.139304,-273.697494,831.44181,12.9912782813,-4.2765233438,17.267801625,,,84.2290712156,,20.5477018052,,140.8032732086,,10.5568818104,
7.62,122.039402,1.55814,1108.043648,-276.604817,831.438831,12.9912317344,-4.3219502656,17.313182,,,90.2029382158,,20.9616020039,,140.8021685551,,10.5568404029,
7.63,122.335631,1.593607,1110.733228,-279.308496,831.424732,12.9910114375,-4.36419525,17.3552066875,,,95.9175731643,,21.3502141817,,140.7969405143,,10.5566444295,
7.64,122.587882,1.625166,1113.023512,-281.613865,831.409647,12.9907757344,-4.4002166406,17.390992375,,,100.9221710722,,21.6843947008,,140.7913469629,,10.5564347509,
7.65,122.784047,1.651622,1114.804565,-283.427945,831.37662,12.9902596875,-4.4285616406,17.4188213281,,,104.9020000348,,21.9491836617,,140.7791008662,,10.5559756819,
7.66,122.919426,1.672279,1116.033724,-284.670387,831.363337,12.9900521406,-4.4479747969,17.4380269375,,,107.6934763616,,22.1314616351,,140.7741758066,,10.5557910507,
7.67,122.996315,1.687333,1116.731831,-285.38361,831.348221,12.9898159531,-4.4591189063,17.4489348594,,,109.2952266627,,22.2364387175,,140.7685712136,,10.5555809412,
7.68,123.024095,1.697511,1116.984058,-285.636028,831.34803,12.9898129688,-4.4630629375,17.4528759063,,,109.8768468409,,22.2736508485,,140.7685003968,,10.5555782864,
7.69,123.019211,1.704262,1116.939718,-285.577759,831.361959,12.9900306094,-4.4621524844,17.4521830938,,,109.774480411,,22.265057916,,140.7736648778,,10.5557718968,
7.7,123.003909,1.709596,1116.800786,-285.418238,831.382548,12.9903523125,-4.4596599688,17.4500122813,,,109.4540663016,,22.2415418278,,140.7812988728,,10.55605808,
7.71,123.001963,1.715694,1116.78311,-285.388658,831.394452,12.9905383125,-4.4591977813,17.4497360938,,,109.4133518687,,22.2371826021,,140.7857127356,,10.5562235433,
7.72,123.031307,1.724133,1117.049539,-285.64575,831.403789,12.9906842031,-4.4632148438,17.4538990469,,,110.0280943337,,22.2750847137,,140.7891748335,,10.5563533258,
7.73,123.097207,1.735402,1117.647876,-286.243861,831.404015,12.9906877344,-4.4725603281,17.4632480625,,,111.4149437199,,22.3633868598,,140.7892586333,,10.5563564671,
7.74,123.190646,1.748724,1118.496245,-287.113839,831.382406,12.9903500938,-4.4861537344,17.4765038281,,,113.3962331042,,22.4921379212,,140.7812462213,,10.5560561062,
7.75,123.293456,1.762306,1119.429691,-288.052749,831.376942,12.9902647188,-4.5008242031,17.4910889219,,,115.5964024176,,22.6315051126,,140.7792202581,,10.5559801576,
7.76,123.386467,1.774384,1120.274174,-288.882719,831.391455,12.9904914844,-4.5137924844,17.5042839688,,,117.6050832722,,22.7550602123,,140.7846014769,,10.5561818856,
7.77,123.455707,1.783758,1120.902831,-289.502759,831.400072,12.990626125,-4.5234806094,17.5141067344,,,119.1116359602,,22.847583172,,140.7877965894,,10.5563016602,
7.78,123.494487,1.789772,1121.254929,-289.848187,831.406742,12.9907303438,-4.5288779219,17.5196082656,,,119.9596163282,,22.8992096881,,140.7902697952,,10.5563943719,
7.79,123.50251,1.792468,1121.327774,-289.945127,831.382647,12.9903538594,-4.5303926094,17.5207464688,,,120.1354262406,,22.9137084866,,140.7813355806,,10.556059456,
7.8,123.483745,1.791894,1121.157406,-289.75409,831.403316,12.9906768125,-4.5274076563,17.5180844688,,,119.7244258941,,22.8851404907,,140.7889994472,,10.5563467512,
7.81,123.444084,1.788744,1120.797301,-289.373678,831.423623,12.9909941094,-4.5214637188,17.5124578281,,,118.8580682147,,22.8283061101,,140.7965292909,,10.5566290146,
7.82,123.389628,1.783684,1120.302878,-288.887086,831.415792,12.99087175,-4.5138607188,17.5047324688,,,117.6736527479,,22.7557112038,,140.7936255291,,10.5565201652,
7.83,123.325647,1.777115,1119.721969,-288.315084,831.406885,12.9907325781,-4.5049231875,17.4956557656,,,116.2896466918,,22.670521768,,140.7903228192,,10.5563963596,
7.84,123.256207,1.769379,1119.091499,-287.677743,831.413756,12.9908399375,-4.4949647344,17.4858046719,,,114.7968189416,,22.5757894351,,140.7928705782,,10.5564918652,
7.85,123.184353,1.760916,1118.439107,-287.035499,831.403608,12.990681375,-4.4849296719,17.4756110469,,,113.2622473279,,22.4805289721,,140.7891077195,,10.5563508099,
7.86,123.112212,1.751948,1117.784107,-286.402361,831.381746,12.9903397813,-4.4750368906,17.4653766719,,,111.7319342555,,22.386816293,,140.7810015032,,10.5560469323,
7.87,123.040914,1.742443,1117.136764,-285.73942,831.397344,12.9905835,-4.4646784375,17.4552619375,,,110.2297304927,,22.2889021527,,140.7867850656,,10.5562637415,
7.88,122.970244,1.732765,1116.495124,-285.132547,831.362577,12.9900402656,-4.4551960469,17.4452363125,,,108.7507911713,,22.1994572048,,140.773894017,,10.5557804869,
7.89,122.898278,1.722471,1115.841715,-284.476466,831.365249,12.9900820156,-4.4449447813,17.4350267969,,,107.2549948826,,22.1029619521,,140.774884731,,10.5558176272,
7.9,122.821694,1.711517,1115.146383,-283.790059,831.356324,12.9899425625,-4.4342196719,17.4241622344,,,105.6745911093,,22.0022313779,,140.7715755671,,10.5556935714,
7.91,122.736762,1.699641,1114.375252,-283.038125,831.337127,12.9896426094,-4.4224707031,17.4121133125,,,103.9356341027,,21.8921487306,,140.7644579375,,10.5554267368,
7.92,122.640876,1.686527,1113.504666,-282.152183,831.352483,12.9898825469,-4.4086278594,17.3985104063,,,101.9897351747,,21.7628016629,,140.7701514335,,10.5556401822,
7.93,122.534436,1.672443,1112.538255,-281.17291,831.365345,12.9900835156,-4.3933267188,17.3834102344,,,99.8511902221,,21.6202742543,,140.7749203256,,10.5558189616,
7.94,122.422915,1.658072,1111.525711,-280.176145,831.349566,12.9898369688,-4.3777522656,17.3675892344,,,97.6348673149,,21.4756818588,,140.7690698977,,10.5555996365,
7.95,122.318356,1.644267,1110.576382,-279.189211,831.387171,12.9904245469,-4.3623314219,17.3527559688,,,95.5794974673,,21.3329935383,,140.7830130185,,10.5561223388,
7.96,122.238546,1.633127,1109.851747,-278.491303,831.360444,12.9900069375,-4.3514266094,17.3414335469,,,94.025345886,,21.2323789125,,140.7731031539,,10.5557508386,
7.97,122.202732,1.626099,1109.526584,-278.174091,831.352493,12.9898827031,-4.3464701719,17.336352875,,,93.3320756833,,21.1867263331,,140.7701551412,,10.5556403212,
7.98,122.224394,1.624517,1109.723258,-278.391624,831.331634,12.9895567813,-4.349869125,17.3394259063,,,93.7510917097,,21.2180279966,,140.762421343,,10.5553503851,
7.99,122.304877,1.628342,1110.453997,-279.118812,831.335185,12.9896122656,-4.3612314375,17.3508437031,,,95.3161248908,,21.3228336088,,140.7637379164,,10.5553997433,
8,122.432273,1.636682,1111.610678,-280.304569,831.306109,12.9891579531,-4.3797588906,17.3689168438,,,97.819888352,,21.4942840332,,140.7529578419,,10.5549955925,
8.01,122.585941,1.647356,1113.005891,-281.691396,831.314495,12.9892889844,-4.4014280625,17.3907170469,,,100.883176257,,21.6956785051,,140.7560669516,,10.5551121563,
8.02,122.743154,1.658494,1114.433288,-283.141143,831.292145,12.9889397656,-4.4240803594,17.413020125,,,104.0660063414,,21.9072141778,,140.7477807648,,10.5548014956,
8.03,122.884181,1.668118,1115.713725,-284.446255,831.26747,12.9885542188,-4.4444727344,17.4330269531,,,106.9632053019,,22.0985236326,,140.7386328755,,10.5544585178,
8.04,122.994666,1.674711,1116.716858,-285.443311,831.273547,12.9886491719,-4.4600517344,17.4487009063,,,109.2607506528,,22.2452371883,,140.7408858053,,10.554542987,
